MBLNR|MJAHR|BLDAT|BUDAT|WERKS|MATNR|MENGE|MEINS|ERFMG|ERFME|BWART|SHKZG|NETWR|WAERS|LIFNR|XBLNR
5456397204|2025|29.01.2025|13032025|IN01  |345322729170884453|145.958|MT|145.958|MT|122|S|55443.64|INR|000009981|PO-2025645
5672228200|2025|23022025|15062025|LON02 |761300808852475682|1389.648|L|1389.648|L|101|S|124856.32|GBP|000005551|PO-2026207
5296601810|2025|09062025|16012025|IN02  |RMF-DIE-502KG|5798.116|L|||541|S|539215.63|INR|000009981|PO-2026160
5096456994|2025|14.02.2025|10.05.2025|CHI03 |Z-FUEL-8697|105.605|EA|105.605|EA|101|H|51730.85|USD|000002211|PO-2026639
5340876507|2025|29052025|11072025|IN02  |RMF-CHE-349MT|6643.893|L||L|201|H|2087247.89|INR|000009981|PO-2026429
5201792741|2025|22032025|08022025|FRA01 |464266876776924140|16711.533|L|||102|S|4795029.17|EUR|000000112|PO-2026920
5359182481|2025|08072025|20062025|US02  |Z-LUBE-7093|479.174|HR|479.174|HR|101|S|109680.04|USD|000002211|PO-2026569
5624167437|2025|31.03.2025|04082025|UK01  |RMF-CHE-313L|8159.499|L||L|101|S|1852312.33|GBP|000005551|PO-2026365
5646813897|2025|30062025|28072025|US01  |MAT_115819_REV1|108.294|EA|108.294|EA|541|S|33644.32|USD|000002211|PO-2026127
5784278430|2025|22052025|13012025|IN01  |073120328363668045|1597.259|L|1597.259||122|S|80768.72|INR|000009981|PO-2025658
5744767064|2025|05072025|12042025|UK01  |078523634955442703|8276.731|L|8276.731||321|S|853509.23|GBP|000005551|PO-2026874
5284235751|2025|19022025|18052025|DE01  |100983944779585595|250.645|KG|250.645|KG|101|H|119061.64|EUR|000000223|PO-2025149
5892138098|2025|11042025|12.03.2025|IN02  |831626740171186133|63.68|MT|63.68|MT|101|S|21066.09|INR|000009981|
5101099295|2025|31012025|17022025|IN02  |MAT_497588_B|433.725|MT|433.725|MT|101|S|39741.1|INR|000004611|
5040110546|2025|11062025|29042025|UK01  |RMF-DIE-713KG|354.152|BOX|354.152|BOX|101|S|151265.59|GBP|000005551|PO-2025725
5389838941|2025|19042025|09.02.2025|DE02  |427788252881480878|214.566|EA|214.566|EA|101|S|22318.38|EUR|000000112|PO-2026938
5692620730|2025|21032025|08062025|DEL05 |MAT_463705_B|1832.542|L|1832.542|L|101|H|545412.51|INR|000008821|
5209955737|2025|24022025|21012025|CHI03 |RMF-LUB-811MT|295.473|EA|295.473|EA|321|S|103986.45|USD|000002211|PO-2026528
5317725519|2025|03042025|09022025|LON02 |RMF-DIE-363MT|2611.971|L|2611.971|L|101|S|166785.29|GBP|000005551|
5653104267|2025|13082025|07012025|MUM01 |Z-STEEL-3628|9217.576|L|9217.576|L|101|H|4355232.53|INR|000009981|PO-2025816
5991964516|2025|11072025|04.04.2025|IN01  |Z-LUBE-3674|333.666|MT|333.666|MT|261|S|27902.28|INR|000009981|PO-2025791
5151964584|2025|31072025|21022025|LON02 |RMF-IND-186L|297.15|BOX|297.15|BOX|261|H|55439.23|GBP|000005551|PO-2025339
5710131377|2025|25022025|01082025|UK01  |RMF-LUB-992L|644.06|L|644.06|L|321|S|67606.37|GBP|000005551|PO-2025757
5539597785|2025|05042025|29072025|DEL05 |Z-LUBE-3361|1186.839|L|1186.839|L|101|H|432230.49|INR|000009981|PO-2026878
5725052019|2025|03052025|31012025|LON02 |973822021484176655|473.151|BOX|473.151|BOX|101|H|205759.0|GBP|000005551|
5511588289|2025|01082025|21062025|US02  |RMF-LUB-252MT|67.177|EA|67.177|EA|321|H|33226.75|USD|000002211|
5068985072|2025|27032025|19.06.2025|CHI03 |Z-STEEL-7168|7641.9|L|7641.9|L|101|S|2220840.12|USD|000002211|PO-2026410
5843736096|2025|15042025|03012025|CHI03 |201971242744227836|8320.307|L||L|101|S|3744027.31|USD|000002212|PO-2026789
5486177331|2025|11032025|05072025|LON02 |RMF-DIE-381L|1028.544|L|1028.544|L|101|H|416624.62|GBP|000005551|PO-2025452
5222929189|2025|25052025|07072025|LON02 |Z-FUEL-7501|30.084|BOX|30.084|BOX|541|H|11116.52|GBP|000005551|PO-2026267
5743428882|2025|12022025|04.03.2025|DEL05 |Z-LUBE-9337|501.259|L|501.259|L|101|S|26953.68|INR|000009981|
5273366703|2025|26062025|20.03.2025|DE01  |Z-LUBE-7713|272.479|EA|272.479||261|H|79823.21|EUR|000000112|PO-2025253
5099871441|2025|17042025|05082025|DE02  |265450736567850613|4546.74|L|4546.74|L|101|S|1639665.34|EUR|000000112|PO-2025129
5188796202|2025|30062025|25062025|DE01  |561822231281802836|423.444|KG|423.444|KG|101|S|161783.19|EUR|000000112|PO-2026309
5025565323|2025|07072025|05072025|DEL05 |MAT_495346_REV1|41922.754|L|41922.754|L|101|S|19157000.77|INR|000008821|PO-2025480
5419429469|2025|12012025|26022025|DEL05 |Z-CHEM-3922|317.809|MT|317.809|MT|101|H|40677.53|INR|000009981|PO-2025191
5048529513|2025|22012025|09062025|MUM01 |RMF-CHE-990KG|486.813|MT|486.813|MT|101|H|222966.21|INR|000004611|
5490311455|2025|04072025|30052025|US02  |MAT_857075_REV1|7478.96|L|7478.96|L|102|H|656369.14|USD|000002212|
5781193948|2025|01042025|15072025|US01  |RMF-LUB-968L|247.674|HR|247.674|HR|101|S|58000.09|USD|000002211|PO-2025259
5488958593|2025|08-Aug-2025|18042025|CHI03 |RMF-CHE-325KG|737.434|L|737.434|L|101|H|336835.06|USD|000002211|PO-2025819
5878482271|2025|18062025|23.01.2025|UK01  |MAT_578090_REV2|3987.482|L|3987.482|L|101|H|255073.87|GBP|000005551|PO-2025481
5497614322|2025|20.04.2025|31012025|UK01  |MAT_909231_REV2|275.999|BOX|275.999|BOX|101|H|136947.92|GBP|000005551|
5488226147|2025|30012025|20022025|DE01  |034685246594120536|1723.872|L|1723.872|L|102|H|464483.16|EUR|000000112|PO-2025652
5237636563|2025|11.02.2025|29062025|UK01  |100962611876523252|562.356|L|562.356|L|101|S|168165.3|GBP|000005551|PO-2025688
5962525155|2025|17082025|20032025|US01  |070496743016296812|7778.395|L|7778.395|L|501|S|1735048.67|USD|000002211|
5826108702|2025|04042025|02032025|IN02  |MAT_730446_REV1|312.308|BOX|312.308|BOX|541|S|62677.68|INR|000009981|
5060805212|2025|03022025|14.08.2025|IN02  |058383107849008878|1639.252|L|1639.252|L|101|S|320390.27|INR|000009981|
5550973456|2025|21062025|04.04.2025|FRA01 |RMF-IND-857L|294.224|KG|294.224|KG|101|H|57553.77|EUR|000000112|PO-2026138
5797212493|2025|24042025|06012025|US02  |MAT_284876_REV2|5687.511|L|5687.511|L|541|S|2393959.89|USD|000002211|PO-2025702
5638474858|2025|11052025|15012025|UK01  |824369275106383040|827.536|L|827.536|L|101|H|72250.92|GBP|000005551|PO-2025793
5212032623|2025|04032025|27.05.2025|IN02  |RMF-CHE-748L|408.244|BOX|408.244|BOX|101|H|157886.45|INR|000009981|PO-2025924
5005097662|2025|29012025|16012025|MUM01 |MAT_770135_B|327.015|BOX|327.015|BOX|101|H|131338.47|INR|000009981|PO-2026327
5635542888|2025|07082025|18062025|IN01  |Z-FUEL-4265|577.746|L|577.746|L|101|S|281113.6|INR|000009981|
5181824788|2025|07032025|25022025|DEL05 |Z-LUBE-3748|302.24|BOX|302.24|BOX|501|H|125355.42|INR|000009981|
5198663347|2025|23082025|14062025|IN01  |RMF-DIE-767MT|377.652|MT|377.652|MT|541|S|184810.49|INR|000009981|PO-2026227
5334782561|2025|09022025|31012025|CHI03 |RMF-LUB-495KG|1994.818|L|1994.818|L|101|S|612529.48|USD|000002211|PO-2026455
5395039442|2025|01072025|05/11/2025|DEL05 |725879441929154986|142.348|MT|142.348|MT|101|H|13522.07|INR|000009981|
5060320022|2025|03012025|13012025|DE02  |747028632744917383|356.778|KG|356.778|KG|321|H|78135.75|EUR|000000223|PO-2025752
5964490251|2025|17032025|25.05.2025|US01  |MAT_547826_B|17540.815|L|17540.815|L|201|H|2960675.03|USD|000002212|
5000439603|2025|16042025|18082025|US02  |801147691649101860|17823.05|L|17823.05|L|541|H|3547997.83|USD|000002211|
5723887160|2025|22022025|20.01.2025|MUM01 |RMF-IND-744L|35514.768|L|35514.768|L|101|H|8066389.83|INR|000004611|
5853383782|2025|06082025|16052025|US02  |RMF-DIE-928L|775.179|L|775.179|L|541|S|59583.8|USD|000002211|PO-2025509
5439704121|2025|14032025|15072025|MUM01 |077407690663631682|351.75|EA|351.75|EA|201|S|46211.03|INR|000009981|PO-2025110
5186381835|2025|14042025|22022025|DEL05 |299163916787315934|15763.546|L|15763.546|L|101|S|5252475.53|INR|000009981|PO-2025761
5978066386|2025|29062025|15012025|UK01  |Z-LUBE-9800|2020.438|L|2020.438|L|101|S|596046.94|GBP|000005551|PO-2026462
5561482391|2025|01022025|04032025|DE02  |RMF-CHE-311MT|7522.5|L|7522.5|L|101|S|470771.87|EUR|000000112|PO-2025458
5923344953|2025|"=""15.06.2025"""|24042025|UK01  |MAT_207100_B|749.095|L|749.095|L|101|H|374459.17|GBP|000005551|
5525897611|2025|29032025|04082025|IN02  |RMF-CHE-465MT|6787.649|L|6787.649|L|101|S|2598454.6|INR|000004611|
5127665824|2025|07022025|03042025|IN01  |MAT_494514_A|3103.297|L|3103.297|L|101|H|1405730.75|INR|000009981|
5725310525|2025|15032025|03092025|IN02  |RMF-LUB-385MT|126.409|BOX|126.409|BOX|101|H|56203.57|INR|000009981|
5308521607|2025|04022025|27062025|CHI03 |225679882709978585|1884.076|L||L|101|H|179861.71|USD|000002212|PO-2025960
5254410788|2025|07012025|21032025|DE02  |RMF-IND-721KG|1759.897|L|1759.897|L|102|H|878421.78|EUR|000000112|PO-2025495
5162332890|2025|18.06.2025|18.05.2025|MUM01 |MAT_388878_REV1|442.179|BOX|442.179||101|S|217393.77|INR|000009981|PO-2026139
5237974847|2025|06012025|19052025|IN02  |MAT_401936_B|549.3|L|549.3|L|101|S|265249.75|INR|000009981|PO-2026457
5566924524|2025|09032025|06/27/2025|UK01  |RMF-CHE-190MT|9284.861|L|9284.861|L|102|S|2364560.23|GBP|000005551|PO-2025048
5014791730|2025|07012025|02032025|IN02  |Z-STEEL-1545|6389.408|L|6389.408|L|101|S|1593559.07|INR|000009981|PO-2025769
5111345729|2025|08052025|03/22/2025|DE02  |RMF-IND-656MT|500.901|L|500.901|L|541|H|37693.18|EUR|000000112|PO-2025808
5018772561|2025|23062025|03022025|US02  |RMF-DIE-432L|801.176|L|801.176|L|201|S|96298.25|USD|000002211|
5858768982|2025|27082025|21062025|MUM01 |579774272554517946|384.144|MT|384.144|MT|201|H|63775.34|INR|000004611|
5014914477|2025|06/23/2025|04.07.2025|IN01  |RMF-CHE-744KG|43300.533|L||L|321|S|4716881.6|INR|000009981|PO-2026395
5195084020|2025|21062025|18062025|IN01  |MAT_993740_REV1|3860.454|L|3860.454|L|321|H|1871626.91|INR|000009981|
5323130194|2025|07062025|03032025|US01  |RMF-DIE-301MT|1984.678|L|1984.678|L|321|H|976188.11|USD|000002211|PO-2026228
5921617489|2025|03042025|08/02/2025|MUM01 |980127633503497360|661.823|L|661.823|L|101|S|229916.8|INR|000009981|PO-2026684
5310113258|2025|29032025|25042025|FRA01 |Z-LUBE-8403|762.676|L|762.676|L|321|H|357273.6|EUR|000000112|PO-2026756
5936498366|2025|29032025|23022025|IN01  |Z-CHEM-2003|1210.974|L|1210.974|L|101|H|129677.75|INR|000009981|PO-2025161
5937929004|2025|02082025|12.02.2025|DEL05 |RMF-DIE-649MT|734.255|L|734.255|L|501|S|289128.39|INR|000009981|PO-2025718
5397593715|2025|22012025|24.07.2025|IN01  |RMF-LUB-574MT|1646.541|L|1646.541||201|H|146406.26|INR|000009981|
5298916017|2025|20022025|31.07.2025|LON02 |600868516013240472|1578.395|L|1578.395|L|541|S|129684.56|GBP|000005551|PO-2025309
5483183540|2025|08/27/2025|09072025|US01  |MAT_589556_REV1|1009.129|L|1009.129|L|101|S|84589.69|USD|000002212|PO-2025413
5057868569|2025|04.02.2025|28062025|IN02  |MAT_200096_A|16488.914|L|16488.914|L|101|H|7334186.72|INR|000009981|PO-2025767
5341481950|2025|22012025|09062025|IN01  |MAT_695468_A|156.116|MT|156.116|MT|101|S|72387.95|INR|000009981|
5816002065|2025|25072025|13072025|FRA01 |148990685673615829|835.554|L|835.554|L|541|S|58395.96|EUR|000000112|PO-2026188
5115803385|2025|02.07.2025|15052025|IN01  |MAT_204612_B|7047.274|L|7047.274|L|261|H|938314.1|INR|000009981|
5342786402|2025|01/18/2025|03012025|IN02  |MAT_280404_REV2|193.164|L||L|541|S|40079.92|INR|000004611|PO-2026972
5117894495|2025|20052025|27062025|MUM01 |RMF-LUB-647MT|204.522|L|204.522|L|101|S|59493.72|INR|000009981|PO-2026491
5295636391|2025|17-Feb-2025|16042025|MUM01 |RMF-CHE-699MT|24203.624|L||L|541|S|11774658.41|INR|000009981|
5540460850|2025|09062025|30052025|US01  |MAT_463218_REV1|290.935|HR|290.935|HR|102|S|123789.11|USD|000002211|PO-2026481
5303655767|2025|10012025|27072025|DE01  |MAT_890366_B|82.754|EA|82.754|EA|101|S|7363.63|EUR|000000223|PO-2025683
5857129664|2025|28.07.2025|19072025|DEL05 |MAT_846672_B|797.821|L|797.821|L|101|H|320066.35|INR|000009981|
5135779301|2025|02042025|29.01.2025|UK01  |RMF-IND-541KG|7857.435|L|7857.435|L|101|S|3816041.48|GBP|000005551|PO-2025654
5453431499|2025|24082025|15042025|UK01  |512274052743721270|979.537|L|979.537|L|101|S|318411.06|GBP|000005551|PO-2026426
5943275449|2025|02062025|28.05.2025|IN01  |Z-FUEL-7117|1069.566|L|1069.566|L|101|H|508040.86|INR|000009981|PO-2025791
5758874933|2025|07072025|03/30/2025|MUM01 |Z-STEEL-8204|8296.193|L|8296.193|L|541|H|3698258.7|INR|000004611|
5782458852|2025|11062025|08032025|CHI03 |709391675982019783|594.715|L|594.715|L|101|S|231396.51|USD|000002211|PO-2025982
5980829752|2025|09082025|24042025|CHI03 |Z-STEEL-7858|386.628|EA|386.628|EA|101|S|58613.96|USD|000002211|PO-2026876
5966974180|2025|02062025|19012025|LON02 |Z-STEEL-5587|542.056|L|542.056|L|101|S|30650.16|GBP|000005551|
5176090485|2025|11022025|19032025|LON02 |753082237311902192|371.898|BOX|371.898|BOX|101|S|42304.79|GBP|000005551|PO-2025326
5354542559|2025|06.09.2025|14.02.2025|CHI03 |713151879555588022|94.538|EA|94.538||261|H|34953.83|USD|000002211|PO-2025856
5795408956|2025|02032025|17052025|UK01  |MAT_147444_A|1574.481|L|1574.481|L|101|H|206633.04|GBP|000005551|PO-2026457
5347776287|2025|25052025|"=""16.02.2025"""|LON02 |RMF-CHE-449L|1839.318|L|1839.318||102|S|450659.55|GBP|000005551|PO-2026867
5072988828|2025|18072025|14042025|CHI03 |619464750783159514|253.177|HR||HR|101|H|81539.95|USD|000002211|PO-2025049
5393147411|2025|31052025|13042025|IN01  |RMF-LUB-125MT|526.924|L|526.924|L|101|S|137036.67|INR|000009981|PO-2026828
5033610402|2025|09032025|05072025|IN02  |200949356904245777|4496.306|L|4496.306||102|H|1296339.68|INR|000009981|
5892658935|2025|24062025|09/17/2025|UK01  |RMF-DIE-273L|3421.571|L|3421.571|L|101|S|948894.47|GBP|000005551|PO-2025778
5889956115|2025|28042025|30062025|UK01  |MAT_524525_B|4919.958|L|4919.958|L|101|S|2062329.65|GBP|000005551|
5714668479|2025|03052025|02/13/2025|DE02  |022801941930942669|984.43|L|984.43|L|101|S|175104.45|EUR|000000223|PO-2026767
5177870555|2025|21022025|16052025|US02  |Z-CHEM-4645|1460.74|L|1460.74|L|101|S|192615.43|USD|000002211|PO-2026471
5470592276|2025|07012025|23082025|US01  |642264182939324054|168.19|EA|168.19|EA|101|S|37956.5|USD|000002211|
5197929064|2025|07032025|12.05.2025|DE02  |Z-CHEM-1295|538.323|L|538.323|L|102|S|157116.01|EUR|000000112|
5402934874|2025|24082025|29032025|IN02  |Z-FUEL-3999|185.402|L||L|101|S|23970.63|INR|000009981|
5699922004|2025|31032025|26-Feb-2025|DE02  |MAT_698731_REV2|5311.805|L|5311.805||261|H|2643257.77|EUR|000000112|PO-2026017
5864886452|2025|14092025|06072025|MUM01 |RMF-IND-289MT|63.229|L|63.229|L|201|H|27609.52|INR|000009981|
5320169808|2025|01042025|08.06.2025|IN02  |533992351039558910|1488.937|L|1488.937|L|101|H|683557.04|INR|000009981|PO-2026775
5342324745|2025|04022025|15.04.2025|MUM01 |RMF-DIE-222MT|5605.016|L|5605.016|L|541|H|2074329.73|INR|000009981|PO-2025051
5482718234|2025|07062025|03012025|MUM01 |Z-LUBE-7066|1080.475|L|1080.475|L|101|H|472537.76|INR|000009981|PO-2025696
5508124582|2025|06072025|19082025|MUM01 |MAT_396287_B|7426.259|L|7426.259|L|101|H|3520052.69|INR|000004611|PO-2025446
5582436823|2025|30032025|10082025|DE02  |MAT_975623_B|62.971|EA|62.971|EA|101|S|24083.54|EUR|000000223|PO-2025621
5919347961|2025|23062025|19022025|MUM01 |MAT_601187_B|7969.074|L|7969.074|L|101|S|2328193.79|INR|000009981|
5008717339|2025|09.08.2025|12022025|FRA01 |Z-CHEM-5055|16.374|EA||EA|101|H|2418.65|EUR|000000112|PO-2025625
5285563210|2025|26082025|19022025|US01  |RMF-DIE-351KG|304.087|HR|304.087|HR|101|H|27817.17|USD|000002211|PO-2025696
5686298882|2025|16.03.2025|06012025|MUM01 |RMF-DIE-225L|179.769|BOX|179.769|BOX|101|S|26822.47|INR|000009981|PO-2025531
5134030593|2025|16012025|28042025|DE01  |906683144658717381|350.734|EA|350.734|EA|101|H|23245.21|EUR|000000112|
5443276817|2025|05052025|01022025|DE02  |Z-CHEM-5952|481.508|KG|481.508|KG|101|H|200224.08|EUR|000000112|PO-2025192
5769334778|2025|19012025|05092025|LON02 |603946448446041840|1612.065|L|||101|S|507614.29|GBP|000005551|PO-2025680
5607508145|2025|20.07.2025|01042025|LON02 |003648406080205484|1514.132|L|1514.132|L|501|H|509527.91|GBP|000005551|PO-2025269
5270519962|2025|30062025|29012025|LON02 |RMF-DIE-824KG|588.804|L|588.804|L|101|S|182594.57|GBP|000005551|PO-2026367
5332247401|2025|14032025|23062025|MUM01 |Z-STEEL-3557|1927.809|L|1927.809|L|101|S|234037.48|INR|000009981|PO-2026605
5371898271|2025|21032025|29032025|FRA01 |Z-LUBE-9165|9493.43|L|9493.43|L|101|S|569633.37|EUR|000000112|PO-2026625
5939292174|2025|12072025|03052025|MUM01 |RMF-IND-249KG|271.648|MT|271.648|MT|101|H|84521.53|INR|000004611|PO-2025046
5739073802|2025|24082025|05082025|IN02  |Z-LUBE-9328|214.673|L|214.673|L|201|S|54908.14|INR|000009981|PO-2026140
5413597873|2025|29072025|03092025|US02  |RMF-IND-714KG|1015.604|L|1015.604|L|541|H|271760.17|USD|000002211|PO-2025935
5379536848|2025|28062025|16062025|DEL05 |008818202891066243|563.721|L|563.721|L|101|S|34549.03|INR|000009981|PO-2025069
5580109618|2025|16.03.2025|15032025|UK01  |RMF-LUB-814KG|81.042|BOX|81.042|BOX|101|S|26369.7|GBP|000005551|PO-2026017
5664585520|2025|06082025|23012025|DEL05 |652316670011923563|2061.115|L|2061.115|L|201|H|130652.49|INR|000009981|PO-2026087
5198811527|2025|26062025|22092025|IN01  |MAT_753898_REV1|382.47|EA|382.47|EA|101|S|28686.0|INR|000009981|PO-2025836
5454674240|2025|23052025|06062025|DEL05 |474394537216354671|379.842|BOX|379.842|BOX|101|S|111611.62|INR|000009981|PO-2025308
5063145382|2025|08032025|20022025|LON02 |985054246844018341|2252.033|L|2252.033|L|321|H|1119049.87|GBP|000005551|
5144217205|2025|26072025|08062025|US01  |RMF-CHE-424L|1689.029|L|1689.029|L|101|H|554784.81|USD|000002212|
5802531492|2025|13.08.2025|30032025|MUM01 |MAT_178224_REV2|109.859|EA|109.859|EA|101|S|7610.36|INR|000004611|PO-2025689
5190820336|2025|10092025|19052025|MUM01 |RMF-DIE-987L|1374.224|L|1374.224|L|541|H|432979.98|INR|000009981|
5635862024|2025|05072025|27042025|LON02 |811933041707433059|879.528|L|879.528|L|501|H|184130.27|GBP|000005551|PO-2025922
5079469570|2025|16032025|05012025|MUM01 |MAT_606008_REV2|407.47|MT|407.47|MT|101|H|60658.62|INR|000008821|PO-2025417
5687714086|2025|01012025|17022025|DE02  |RMF-LUB-190KG|157.867|KG||KG|101|S|11642.54|EUR|000000112|PO-2026499
5224660654|2025|24022025|08042025|US02  |503590958667732804|1877.422|L|1877.422|L|101|H|624764.39|USD|000002211|PO-2026672
5667815839|2025|01.10.2025|02052025|UK01  |956678924787274174|9276.694|L|9276.694|L|501|H|2731060.88|GBP|000005551|
5495078771|2025|10082025|30062025|IN01  |Z-LUBE-2226|35637.798|L|35637.798|L|101|H|5411813.15|INR|000004611|
5155973849|2025|05052025|05.04.2025|LON02 |650890189270813192|468.879|BOX|468.879|BOX|101|H|157181.0|GBP|000005551|
5184811276|2025|15032025|24.01.2025|DE02  |Z-STEEL-3672|454.829|KG|454.829|KG|101|S|180114.93|EUR|000000112|PO-2026369
5137322316|2025|02082025|21022025|DE02  |Z-STEEL-6677|119.663|KG|119.663|KG|201|S|31278.09|EUR|000000223|PO-2026591
5575246117|2025|16.09.2025|24.04.2025|IN01  |Z-CHEM-6843|8035.813|L|8035.813|L|101|S|1257619.09|INR|000009981|
5059944957|2025|02102025|13092025|IN02  |Z-FUEL-3531|71.951|EA|71.951|EA|101|S|7306.62|INR|000008821|PO-2025648
5584789187|2025|29082025|14042025|LON02 |MAT_672247_B|762.08|L|762.08|L|122|S|304364.2|GBP|000005551|PO-2025463
5707402476|2025|07032025|16062025|US01  |MAT_566532_REV2|1345.172|L|1345.172|L|101|H|117735.97|USD|000002211|PO-2026732
5756157698|2025|09022025|13.09.2025|CHI03 |MAT_411277_REV1|561.062|L||L|101|H|107660.84|USD|000002211|PO-2026751
5730218029|2025|04042025|"=""13.01.2025"""|IN01  |033079889256702898|408.299|MT|408.299|MT|101|H|187331.37|INR|000009981|PO-2025743
5543412513|2025|21062025|02082025|US01  |Z-FUEL-6039|1899.038|L|1899.038|L|321|H|126762.43|USD|000002211|PO-2026362
5894971829|2025|01012025|28042025|IN02  |MAT_131178_REV1|1135.188|L|1135.188|L|101|H|445913.7|INR|000009981|PO-2025832
5130971467|2025|03052025|06012025|FRA01 |RMF-IND-273KG|374.621|EA|374.621||101|S|125107.03|EUR|000000112|PO-2026992
5548584465|2025|13082025|01102025|US01  |059556235116390365|31.872|EA|31.872|EA|101|S|11294.64|USD|000002211|PO-2025865
5697154980|2025|15042025|21022025|IN01  |Z-LUBE-2851|1055.328|L|1055.328|L|201|S|483555.38|INR|000009981|PO-2025650
5704361912|2025|03082025|15032025|CHI03 |Z-LUBE-5753|559.226|L|559.226|L|501|H|135815.06|USD|000002211|PO-2025514
5138660862|2025|18012025|09082025|DE02  |RMF-DIE-888KG|2771.356|L|2771.356|L|261|S|1238875.93|EUR|000000112|PO-2025636
5565265767|2025|20042025|28.04.2025|DE02  |RMF-IND-297MT|1288.744|L|1288.744|L|101|H|390697.65|EUR|000000112|PO-2026918
5577807396|2025|14032025|26.02.2025|DEL05 |199616971702298635|909.807|L|909.807|L|101|H|427354.61|INR|000009981|PO-2026750
5689670260|2025|30092025|04052025|DE01  |MAT_431720_A|370.122|KG|370.122|KG|101|H|179714.24|EUR|000000112|PO-2026505
5971387753|2025|12072025|04022025|FRA01 |816266446005669246|247.154|KG|247.154|KG|101|H|31932.82|EUR|000000223|PO-2026193
5104221638|2025|26032025|"=""09.06.2025"""|US01  |Z-STEEL-4525|1555.137|L|1555.137|L|541|H|221682.93|USD|000002211|PO-2026716
5898457180|2025|21022025|25052025|DEL05 |MAT_105290_REV1|4716.722|L|4716.722|L|101|H|1090593.99|INR|000009981|
5112841828|2025|04032025|15.03.2025|DE02  |618570950420978010|375.711|EA|375.711|EA|101|H|107569.8|EUR|000000112|PO-2025397
5148938319|2025|26042025|03032025|UK01  |017354980041866110|442.938|BOX|442.938|BOX|101|S|209334.38|GBP|000005551|PO-2025317
5836140958|2025|18092025|21012025|DE01  |RMF-CHE-974MT|66.948|KG|66.948|KG|101|S|9770.27|EUR|000000223|
5128369389|2025|16.09.2025|21012025|DEL05 |091761441071116141|674.653|L|674.653|L|101|S|285708.1|INR|000009981|PO-2026912
5142292060|2025|30.08.2025|02042025|MUM01 |Z-STEEL-5536|7867.557|L|7867.557|L|541|H|2228584.15|INR|000008821|
5127112029|2025|02082025|18022025|IN02  |Z-CHEM-3547|1714.776|L|1714.776||261|H|700994.0|INR|000009981|PO-2026775
5859481531|2025|31032025|03072025|DE01  |197259601941344171|6426.028|L|6426.028|L|541|S|2938956.36|EUR|000000112|PO-2026927
5862315538|2025|24022025|21092025|IN01  |MAT_902246_REV1|643.103|L||L|101|S|320513.24|INR|000009981|
5966244500|2025|23012025|28-Feb-2025|CHI03 |388925268499774879|1941.871|L|1941.871|L|101|S|165583.68|USD|000002211|
5514653697|2025|17072025|"=""03.05.2025"""|LON02 |RMF-DIE-392KG|2851.246|L|2851.246|L|501|H|1209523.11|GBP|000005551|
5659649040|2025|01/20/2025|30082025|DEL05 |RMF-DIE-415MT|664.581|L||L|102|H|67781.72|INR|000009981|PO-2026629
5445141456|2025|17082025|26022025|US02  |Z-STEEL-8716|32958.145|L||L|102|H|15060330.47|USD|000002211|
5306287325|2025|28012025|14032025|LON02 |MAT_468608_REV1|119.263|BOX|119.263|BOX|501|H|22190.69|GBP|000005551|
5962963815|2025|21032025|25022025|CHI03 |Z-STEEL-1052|885.34|L|885.34|L|541|S|207670.34|USD|000002211|PO-2026582
5485719436|2025|14.07.2025|18012025|CHI03 |RMF-CHE-694KG|1456.441|L|1456.441|L|101|S|274172.11|USD|000002212|PO-2026619
5259251879|2025|08022025|23082025|LON02 |MAT_825387_A|1708.027|L|1708.027|L|122|S|332662.61|GBP|000005551|PO-2026190
5976524830|2025|17082025|15072025|IN02  |282420131881483793|1773.55|L|1773.55|L|101|H|409271.17|INR|000009981|
5814340392|2025|04/06/2025|17072025|US02  |Z-CHEM-3989|489.323|EA|489.323|EA|501|S|63614.8|USD|000002211|
5873317819|2025|25062025|13032025|CHI03 |030634213750033807|505.169|L|505.169||101|S|164047.66|USD|000002211|PO-2026857
5077873975|2025|"=""21.08.2025"""|17052025|LON02 |RMF-DIE-963MT|8037.819|L|8037.819|L|101|H|2203780.88|GBP|000005551|PO-2025779
5475955773|2025|12022025|30.08.2025|IN01  |Z-CHEM-2016|201.633|MT|201.633|MT|101|H|74240.76|INR|000009981|
5821630660|2025|24082025|26042025|IN01  |MAT_596073_A|868.628|L||L|101|H|249170.54|INR|000009981|
5482846848|2025|31.05.2025|05022025|IN01  |Z-LUBE-7583|2764.777|L|2764.777|L|101|H|1065771.04|INR|000009981|
5821135191|2025|24092025|18052025|UK01  |MAT_869135_A|287.624|BOX|287.624|BOX|102|S|95578.7|GBP|000005551|PO-2026831
5308748008|2025|11062025|04-Jun-2025|DE02  |Z-CHEM-6076|24841.359|L|24841.359|L|101|S|8994102.5|EUR|000000223|
5502649656|2025|20082025|21072025|MUM01 |MAT_995323_REV2|24675.135|L|24675.135|L|101|S|10196148.18|INR|000009981|PO-2026317
5946398344|2025|25082025|14082025|IN02  |RMF-DIE-669L|131.35|MT|131.35||101|H|49990.49|INR|000008821|
5304089246|2025|03.03.2025|31032025|US02  |MAT_165903_A|1850.868|L|1850.868|L|101|S|321972.49|USD|000002211|
