MBLNR|MJAHR|BLDAT|BUDAT|WERKS|MATNR|MENGE|MEINS|ERFMG|ERFME|BWART|SHKZG|NETWR|WAERS|LIFNR|XBLNR
5646474062|2025|18012025|05032025|MUM01 |RMF-LUB-793KG|1562.171|L|1562.171|L|101|H|331324.78|INR|000009981|PO-2026895
5813643903|2025|27022025|31012025|IN01  |978210686681741495|5332.306|L|5332.306|L|101|H|2273665.81|INR|000009981|PO-2026747
5395679242|2025|04/23/2025|15012025|IN01  |692007323634208132|7371.56|L||L|122|S|2563723.57|INR|000009981|PO-2026955
5619209195|2025|30032025|07072025|LON02 |RMF-LUB-332MT|1274.112|L|1274.112|L|102|H|125961.01|GBP|000005551|PO-2025054
5987805799|2025|11032025|26042025|MUM01 |Z-CHEM-8464|714.352|L|714.352|L|541|S|38586.06|INR|000009981|PO-2025905
5938434453|2025|25012025|10.06.2025|LON02 |RMF-IND-857KG||L|769.992||501|S|106300.3|GBP|000005551|PO-2026969
5835099222|2025|07042025|12062025|DE02  |RMF-CHE-418MT|958.783|L|958.783|L|541|H|99080.42|EUR|000000112|PO-2025086
5616424651|2025|15.06.2025|06032025|UK01  |RMF-LUB-507MT|985.829|L|985.829|L|101|H|446395.81|GBP|000005551|PO-2025269
5889377440|2025|18042025|16022025|UK01  |Z-STEEL-3063|152.985|BOX|152.985|BOX|101|H|20977.69|GBP|000005551|PO-2025932
5274606736|2025|01/23/2025|06032025|DEL05 |RMF-LUB-419KG|4690.609|L|4690.609|L|101|S|2303926.38|INR|000009981|PO-2026857
5362460241|2025|26032025|15072025|CHI03 |Z-STEEL-9405|604.152|L|604.152|L|261|H|246351.37|USD|000002211|PO-2026572
5205758271|2025|26072025|07022025|DEL05 |Z-CHEM-2621|341.528|BOX|341.528|BOX|201|S|39994.12|INR|000009981|PO-2025945
5744559103|2025|04032025|"=""21.02.2025"""|LON02 |Z-LUBE-8134|580.213|L|580.213||541|H|44142.87|GBP|000005551|PO-2025063
5152499762|2025|19062025|30062025|US02  |968128758916545880|45765.841|L|45765.841|L|261|S|9968698.41|USD|000002211|PO-2025064
5001756370|2025|07072025|01072025|DEL05 |MAT_455943_A|1963.589|L||L|201|H|369588.46|INR|000009981|
5090529391|2025|14052025|23072025|UK01  |Z-CHEM-5537|197.012|BOX|197.012|BOX|101|S|64526.0|GBP|000005551|PO-2025333
5884148598|2025|02062025|12012025|DE02  |RMF-CHE-367KG|327.499|EA|327.499|EA|101|H|148447.36|EUR|000000112|PO-2026225
5392544626|2025|15022025|01082025|DE01  |RMF-LUB-238L|289.715|KG|||102|S|59595.71|EUR|000000223|PO-2025894
5997335279|2025|03082025|07052025|DE02  |MAT_608501_B|2875.406|L|2875.406|L|101|S|260807.17|EUR|000000223|PO-2025900
5599216927|2025|27062025|11082025|FRA01 |Z-LUBE-6483|348.975|KG||KG|101|H|108728.57|EUR|000000112|PO-2025275
5937816136|2025|16052025|03012025|LON02 |902952580193014037|1288.615|L|1288.615|L|101|S|268131.43|GBP|000005551|PO-2025691
5028810591|2025|30052025|10062025|DE01  |RMF-DIE-584MT|103.116|EA|103.116|EA|101|S|6434.11|EUR|000000112|PO-2025822
5174265505|2025|01052025|04082025|CHI03 |Z-FUEL-6504|27.101|HR|27.101|HR|541|S|6576.1|USD|000002211|PO-2026855
5091995509|2025|10022025|28062025|US01  |RMF-CHE-340MT|165.605|EA|165.605|EA|101|H|73067.64|USD|000002211|
5195450383|2025|23072025|05032025|MUM01 |RMF-IND-598MT|163.677|L|163.677|L|101|H|42846.91|INR|000009981|
5619306630|2025|11.06.2025|28062025|DEL05 |Z-FUEL-2584|189.197|MT||MT|101|H|93972.94|INR|000004611|PO-2025079
5728994231|2025|02.07.2025|26072025|DE01  |RMF-CHE-884KG|1807.439|L|1807.439|L|201|S|114481.98|EUR|000000112|PO-2025474
5594201554|2025|21042025|05042025|US01  |011135725812353020|465.805|EA||EA|101|H|143848.71|USD|000002211|
5385654553|2025|08032025|20022025|DE01  |Z-LUBE-7340|1450.275|L|1450.275|L|541|S|700775.22|EUR|000000112|
5634892099|2025|18.04.2025|18022025|CHI03 |225350820489960442|223.793|HR|223.793|HR|102|H|34489.22|USD|000002212|PO-2025534
5199591794|2025|"=""09.03.2025"""|14072025|IN01  |MAT_487831_B|837.74|L|837.74|L|261|S|230887.6|INR|000009981|
5731095361|2025|06082025|03.08.2025|DEL05 |Z-FUEL-7396|1184.935|L|1184.935|L|101|S|183433.01|INR|000009981|PO-2025525
5100640998|2025|16012025|01042025|CHI03 |631263667203563013|484.601|EA|484.601|EA|101|H|53231.74|USD|000002211|
5561777365|2025|27072025|02022025|US01  |621971575342333248|2597.468|L|2597.468||101|H|1155729.95|USD|000002211|
5941328293|2025|18072025|17032025|FRA01 |259121407451716291|311.484|EA|311.484||101|S|103681.56|EUR|000000223|PO-2025247
5176098292|2025|11042025|24032025|LON02 |RMF-DIE-318KG|1242.898|L|1242.898|L|101|H|453387.59|GBP|000005551|
5024550285|2025|16.02.2025|26042025|LON02 |MAT_931133_REV2|921.665|L|921.665|L|101|H|429422.41|GBP|000005551|PO-2025769
5240401799|2025|25.07.2025|03012025|DEL05 |426571508010989224|8282.544|L|8282.544|L|101|S|3824321.55|INR|000009981|
5241170449|2025|18072025|09062025|IN02  |MAT_436238_REV1|824.621|L||L|101|S|83149.78|INR|000009981|
5909857492|2025|19072025|18032025|DE02  |RMF-DIE-226MT|697.895|L|697.895|L|201|S|228680.4|EUR|000000223|PO-2026962
5529139393|2025|12022025|18022025|IN01  |031507139518077558|1653.206|L|1653.206|L|101|H|147987.22|INR|000009981|PO-2025506
5513691439|2025|15012025|27032025|UK01  |Z-STEEL-9671|1547.147|L|1547.147|L|101|H|426850.84|GBP|000005551|
5731416504|2025|12052025|12012025|IN02  |RMF-LUB-999L|1689.806|L|1689.806||101|S|783680.86|INR|000009981|PO-2026606
5180859890|2025|10022025|"=""01.08.2025"""|IN01  |RMF-LUB-263L|232.816|EA|232.816|EA|102|S|56826.97|INR|000004611|PO-2026295
5289447847|2025|21082025|23032025|DE01  |MAT_679813_B|1775.089|L|1775.089|L|101|H|549879.45|EUR|000000223|PO-2025348
5630863860|2025|20032025|14022025|DE02  |Z-LUBE-6013|890.249|L|890.249|L|101|H|214917.43|EUR|000000223|
5636349498|2025|22082025|01022025|IN02  |300721304023364885|8367.99|L|8367.99|L|101|H|2016617.96|INR|000009981|PO-2025717
5569827136|2025|12062025|24042025|IN01  |MAT_938174_A|248.983|MT|248.983|MT|101|S|88733.92|INR|000009981|PO-2025758
5365743383|2025|31072025|20042025|IN02  |Z-CHEM-8210|1067.339|L|1067.339|L|101|H|487845.95|INR|000009981|PO-2026585
5236334683|2025|22042025|05.07.2025|IN02  |RMF-CHE-890MT|1951.475|L|1951.475|L|101|S|609997.28|INR|000009981|
5371597427|2025|10062025|24052025|US02  |RMF-IND-389L|621.077|L|621.077|L|101|H|285521.3|USD|000002212|PO-2025819
5760256530|2025|07082025|18022025|MUM01 |235956806935887206|1947.348|L|1947.348|L|101|H|960782.74|INR|000009981|
5224191787|2025|09032025|01/16/2025|UK01  |Z-CHEM-2982|29644.392|L|29644.392|L|501|S|9636242.52|GBP|000005551|PO-2026260
5254346762|2025|09042025|15072025|DE02  |RMF-CHE-581KG|43545.361|L|43545.361|L|122|H|8797232.91|EUR|000000112|PO-2026719
5889267882|2025|27072025|01012025|IN01  ||1030.133|L|1030.133|L|501|S|513233.88|INR|000009981|
5039069234|2025|10012025|29072025|DEL05 |RMF-CHE-279KG|616.397|L|616.397|L|101|H|36346.01|INR|000009981|
5527003564|2025|17072025|12022025|CHI03 |087070233871048201|789.136|L|789.136|L|541|H|306256.38|USD|000002211|PO-2025988
5657322317|2025|08072025|22082025|US01  |MAT_358156_REV1|41473.327|L|41473.327|L|101|H|2293745.71|USD|000002211|PO-2026302
5212080012|2025|01052025|17042025|LON02 |Z-FUEL-4188|6404.553|L|6404.553||122|H|699607.02|GBP|000005551|PO-2025199
5999886226|2025|05052025|06072025|FRA01 |223654222409148875|50.964|EA|50.964|EA|541|S|25480.63|EUR|000000223|
5037780670|2025|07042025|13032025|LON02 |206291411581976554|1772.395|L|1772.395||101|H|198063.01|GBP|000005551|PO-2025332
5070813049|2025|01042025|17032025|IN01  |Z-FUEL-3403|1683.17|L|1683.17|L|261|H|759424.86|INR|000009981|PO-2025737
5602509267|2025|10032025|31.01.2025|FRA01 |RMF-DIE-548MT|5502.442|L|5502.442|L|261|S|680111.9|EUR|000000112|PO-2026232
5965440695|2025|24042025|13042025|IN01  |Z-FUEL-1199|23843.409|L|23843.409|L|101|H|11297859.91|INR|000009981|PO-2026910
5354145338|2025|27022025|03.06.2025|US01  |RMF-IND-209MT|9928.003|L|9928.003|L|122|H|3709115.72|USD|000002211|PO-2025473
5144340480|2025|16062025|19042025|UK01  |MAT_499658_REV2|200.343|BOX|200.343|BOX|101|S|22216.16|GBP|000005551|PO-2026338
5395132251|2025|22042025|26022025|CHI03 |MAT_142711_REV2|8066.564|L|8066.564|L|101|S|3158198.22|USD|000002212|PO-2025993
5392010220|2025|29082025|01072025|MUM01 |MAT_693895_A|129.435|L|129.435|L|321|S|9585.19|INR|000008821|
5732924988|2025|30-Jun-2025|28062025|LON02 |584139707170503432|359.743|BOX||BOX|101|S|50280.72|GBP|000005551|PO-2025146
5735041714|2025|07052025|09012025|UK01  |RMF-LUB-506KG|485.05|BOX|485.05|BOX|101|S|138008.77|GBP|000005551|PO-2025489
5716584740|2025|21082025|23052025|DEL05 |455903518173068378|1393.453|L||L|102|H|136534.26|INR|000009981|
5064458570|2025|12052025|25042025|DE01  |387977874032053394|363.633|KG|363.633|KG|101|S|70212.0|EUR|000000112|PO-2026573
5442520591|2025|10062025|02/11/2025|LON02 |720174160785369040|505.373|L|505.373|L|101|S|63691.48|GBP|000005551|PO-2025932
5312968150|2025|09012025|01082025|FRA01 |Z-LUBE-6929|1067.941|L|1067.941||101|S|55374.25|EUR|000000112|
5229635961|2025|06032025|31032025|CHI03 |Z-FUEL-9730|17.323|HR|17.323||101|S|4833.54|USD|000002211|PO-2026256
5857889180|2025|12.01.2025|11062025|CHI03 |RMF-DIE-101MT|1823.908|L|1823.908|L|541|H|469594.9|USD|000002211|PO-2025160
5297866947|2025|12032025|27062025|DEL05 |823140968594443318|686.999|L|686.999||101|S|122092.41|INR|000009981|PO-2025374
5499116813|2025|24012025|27052025|CHI03 |Z-CHEM-4126|396.471|EA|396.471|EA|101|H|92323.3|USD|000002211|PO-2026198
5124798545|2025|31072025|17032025|DE02  |618181119368985504|497.608|EA|497.608|EA|101|S|247888.51|EUR|000000112|PO-2026042
5657598417|2025|28082025|18042025|IN02  |MAT_391873_B|6074.673|L|6074.673|L|101|H|1463985.65|INR|000009981|PO-2025489
5973836203|2025|15082025|02042025|US01  |286820724936977747|152.349|HR|152.349|HR|101|S|56635.23|USD|000002211|
5523783760|2025|31012025|18062025|LON02 |122576614845095364|9587.852|L|9587.852|L|101|H|3850743.69|GBP|000005551|PO-2026102
5125859186|2025|04.03.2025|28022025|IN01  |127229109439532827|1219.066|L|1219.066|L|101|S|338767.6|INR|000009981|PO-2025781
5526652445|2025|18022025|12072025|DEL05 |RMF-LUB-128KG|130.599|MT|130.599|MT|101|S|7679.25|INR|000004611|PO-2025962
5870854150|2025|19082025|16062025|IN02  |189612859143175211|1023.57|L|1023.57||101|S|432976.88|INR|000009981|PO-2025961
5742705343|2025|09022025|22062025|US01  |RMF-IND-286L|-145.02|EA|145.02|EA|201|S|20924.6|USD|000002211|PO-2026928
5340203676|2025|17052025|07082025|DE02  |Z-CHEM-3041|202.355|KG||KG|101|H|60786.89|EUR|000000112|PO-2025240
5083454604|2025|27022025|10052025|IN02  |MAT_892502_B|306.375|L|306.375|L|101|S|138794.29|INR|000004611|
5514714098|2025|03072025|18032025|DEL05 |Z-STEEL-5436|1849.157|L|1849.157|L|101|H|594633.46|INR|000004611|PO-2025163
5184141650|2025|10022025|23012025|IN02  |Z-STEEL-7676|940.024|L||L|101|H|192907.96|INR|000009981|PO-2025382
5383563088|2025|02.04.2025|05092025|US01  |233875289360731657|1148230.0|L|1148.23|L|101|H|255766.0|USD|000002211|PO-2026618
5769266124|2025|16.05.2025|10082025|DEL05 |MAT_384749_REV2|1206.298|L|1206.298|L|101|S|458619.65|INR|000009981|PO-2025265
5331965251|2025|28042025|15042025|US02  |RMF-DIE-431L|1588.902|L|1588.902|L|261|S|161018.68|USD|000002211|PO-2025795
5900107890|2025|14042025|21-Jul-2025|DE01  |593510856382536323|33.74|EA||EA|501|S|3273.49|EUR|000000112|PO-2025955
5703751180|2025|22082025|14022025|UK01  |Z-STEEL-8464|76.776|BOX|76.776|BOX|101|S|20674.72|GBP|000005551|PO-2025471
5523373644|2025|09072025|09032025|UK01  |RMF-DIE-764KG|606.931|L|606.931|L|101|S|199511.33|GBP|000005551|PO-2026805
5481048516|2025|01092025|30.01.2025|IN01  |MAT_609320_REV2|451.259|MT|451.259|MT|201|S|101674.43|INR|000009981|PO-2025652
5250564145|2025|10092025|01062025|US01  |Z-LUBE-3744|720.038|L|720.038|L|541|S|286319.2|USD|000002212|PO-2026834
5601029082|2025|25032025|28022025|DE01  |RMF-CHE-722KG|127.132|KG|127.132|KG|101|H|46984.09|EUR|000000112|PO-2026395
5334461480|2025|02062025|08/26/2025|DE01  |RMF-CHE-263L|8684.021|L|8684.021||101|H|4278665.52|EUR|000000112|PO-2025509
5332198901|2025|17032025|"=""04.06.2025"""|IN02  |483990517257711002|1240.716|L|1240.716|L|101|S|566177.95|INR|000008821|
5247041669|2025|27022025|23052025|MUM01 |Z-STEEL-4868|765.529|L||L|101|H|133240.34|INR|000009981|PO-2025564
5746449677|2025|08012025|03012025|DEL05 |RMF-LUB-452MT|28820.741|L|28820.741|L|201|S|7758729.55|INR|000004611|PO-2026345
5534329264|2025|15082025|14032025|DEL05 |MAT_645957_A|1596.095|L|1596.095|L|201|H|625095.93|INR|000009981|
5439818166|2025|22.07.2025|30042025|US01  |067745507906523809|370.118|HR|370.118|HR|201|S|65245.84|USD|000002211|PO-2025355
5583434476|2025|13022025|21032025|LON02 |Z-STEEL-6043|1366.242|L|1366.242|L|101|S|574007.07|GBP|000005551|PO-2025192
5798008810|2025|10-Sep-2025|14092025|DEL05 |432352281545745283|32164.744|L|||101|H|5650883.26|INR|000009981|PO-2025087
5966745413|2025|28-Jun-2025|05.03.2025|CHI03    |RMF-LUB-812KG|1741.348|L|1741.348|L|101|S|252701.36|USD|000002211|PO-2026370
5924471138|2025|19.05.2025|24022025|DEL05 |RMF-CHE-553KG|264.38|MT|264.38|MT|101|H|80441.28|INR|000009981|PO-2026890
5597113241|2025|17-May-2025|11032025|DEL05 |MAT_440541_B|8368.656|L|8368.656|L|501|H|1823830.46|ABC|000009981|
5023214049|2025|20032025|18012025|IN01  |MAT_885275_REV1|1141.342|L|1141.342|L|101|H|81279.52|INR|000009981|
5877164179|2025|20042025|17022025|DEL05 |RMF-DIE-612L|280.247|BOX|280.247|BOX|102|H|20165.94|INR|000009981|PO-2026361
5247544311|2025|22.07.2025|23062025|IN01  |979372764483190829|1454.316|L||L|501|S|406373.87|INR|000009981|PO-2025690
5477188222|2025|02092025|18072025|UK01  |MAT_597605_REV2|711.873|L||L|101|H|202528.99|GBP|000005551|PO-2025028
5216951803|2025|20052025|18012025|IN01  |RMF-LUB-338MT|85.477|L|85.477|L|261|H|17134.14|INR|000004611|
5052964429|2025|28032025|05082025|IN02  |044453814241393939|44643.476|L|44643.476|L|101|S|17459768.37|INR|000004611|
5502083351|2025|12052025|06082025|DE02  |259297964843049598|393.421|KG|393.421|KG|101|H|195035.34|EUR|000000223|
5483035769|2025|24052025|01082025|MUM01 |654027284565927364||L|1519.85|L|101|H|549036.07|INR|000009981|
5552121288|2025|15042025|17082025|DE01  |MAT_204786_REV1|1467.399|L|1467.399|L|101|H|544452.3|EUR|000000112|PO-2025672
5269325120|2025|01-Jan-2025|10032025|IN01  |RMF-IND-150L|4081.157|L|4081.157|L|101|H|968933.41|INR|000009981|PO-2025841
5618959858|2025|25062025|05082025|IN01  |MAT_424605_A|9337.033|L|9337.033|L|101|S|2221030.16|INR|000004611|
5942699796|2025|18072025|25012025|US01  |797881211138469368|-4791.128|L|4791.128|L|101|S|1668045.08|USD|000002211|PO-2026627
5304875653|2025|02052025|20032025|IN01  |Z-CHEM-7338|1616.619|L|1616.619|L|101|S|641534.96|INR|000004611|
5070439333|2025|13042025|05032025|MUM01 |786346834409862373|458.084|BOX|458.084||101|S|154670.01|INR|000009981|
5431045348|2025|10042025|22032025|MUM01 |RMF-LUB-279MT|1043.305|L|1043.305|L|541|S|411207.77|INR|000009981|PO-2026648
5451808827|2025|13092025|02032025|MUM01 |MAT_504816_A|1632.712|L||L|101|S|343379.54|INR|000009981|PO-2025388
5058897684|2025|20042025|16052025|US01  |199206749389424418|1636.334|L|1636.334|L|541|H|320578.94|USD|000002211|PO-2026253
5361413292|2025|24-Mar-2025|12092025|UK01  |MAT_603487_B|482.815|BOX|482.815|BOX|201|H|129180.09|GBP|000005551|
5428988055|2025|31082025|26052027|DE01  |RMF-LUB-389KG|470.872|EA|470.872|EA|101|H|86221.24|EUR|000000112|PO-2026710
5259514280|2025|24032025|02012025|US02  |Z-STEEL-6622|119.612|EA|119.612|EA|101|S|31958.56|USD|000002212|PO-2025375
5739952210|2025|27062025|20042025|DE02  |Z-LUBE-2208|43286.772|L|43286.772||101|H|18716516.77|EUR|000000112|PO-2026167
5009917422|2025|27052025|29.03.2025|IN01  |MAT_292559_REV1|1584.307|L|1584.307|L|541|S|598085.39|INR|000004611|
5916590260|2025|19062025|27042025|IN02  |MAT_466730_A|747.274|L|747.274|L|101|S|271400.54|XYZ|000009981|PO-2025747
5016880408|2025|24.07.2025|"=""02.04.2025"""|DE02  |RMF-IND-254KG|59.286|KG|59.286|KG|101|H|16849.87|EUR|000000112|PO-2026526
5464144441|2025|01052025|12052025|IN01  |MAT_752145_A|557.707|L|557.707|L|541|S|92797.04|INR|000009981|PO-2026432
5050282363|2025|13092025|26.04.2025|DEL05 |Z-FUEL-2211|164.58|EA|164.58|EA|122|S|30797.37|INR|000004611|PO-2026489
5589310343|2025|01012025|26052027|IN01  |RMF-IND-897MT|1464.725|L|1464.725|L|102|H|77206.58|INR|000009981|PO-2025539
5341069812|2025|17062025|14032025|DEL05 |RMF-IND-193L|40289.015|L|40289.015|L|101|H|7329118.99|INR|000009981|
5298611691|2025|25032025|28052025|IN02  |Z-STEEL-2973|48552.219|L|48552.219|L|101|H|5818665.99|INR|000009981|PO-2026954
5226340351|2025|19022025|28082025|US02  |MAT_327437_REV1|19474.413|L|19474.413|L|101|S|1478760.26|USD|000002211|PO-2026612
5092485197|2025|21072025|18082025|IN01  |MAT_500178_A|1516.186|L|1516.186|L|122|S|245462.61|INR|000009981|
5310248067|2025|11012025|22032025|UK01  |382358351601098275|526.704|L|526.704||101|S|113144.75|GBP|000005551|PO-2026625
5488015601|2025|23032025|28012025|US01  |RMF-IND-912MT|1563.047|L|1563.047|L|261|S|99013.37|USD|000002211|
5384041926|2025|15052025|12092025|IN02  |Z-STEEL-8736|9694.806|L|9694.806|L|101|H|4439276.64|INR|000009981|PO-2025338
5453409128|2025|03042025|02022025|DE01  |Z-CHEM-8104|172.538|EA|172.538|EA|101|H|71526.32|EUR|000000223|PO-2026495
5779916323|2025|27-May-2025|15042025|MUM01 |Z-LUBE-8748|2938.908|L|2938.908|L|261|S|712502.54|INR|000009981|PO-2026637
5622865109|2025|01042025|22072025|IN01  |MAT_704768_REV1|1273.914|L|1273.914||102|H|126640.94|INR|000009981|PO-2026469
5857188056|2025|06032025|03072025|UK01  |RMF-IND-143KG|2663.66|L|2663.66|L|501|S|383308.53|GBP|000005551|PO-2026880
5766999354|2025|11062025|10082025|IN01  |288208648217422308|6164.072|L||L|101|H|1163057.65|INR|000009981|
5431619142|2025|22072025|14052025|CHI03 |491979321179552953|8732.981||8732.981|L|201|H|1184379.11|USD|000002211|
5511363799|2025|22092025|26032025|DEL05 |RMF-DIE-391L|1163.15|L||L|101|S|98421.88|INR|000009981|PO-2025286
5423568367|2025|11082025|16052025|LON02 |MAT_265020_REV2|460.036|BOX|460.036|BOX|102|S|153460.68|GBP|000005551|PO-2025318
5591153232|2025|22092025|12082025|CHI03 |MAT_102971_REV1|420.287|HR|420.287|HR|541|S|186327.39|USD|000002211|PO-2026109
5833936366|2025|09032025|09092025|DE01  |RMF-IND-320MT|1878.658|L|1878.658|L|101|H|156705.06|EUR|000000112|PO-2025712
5425344257|2025|21012025|21012025|US02  |MAT_895914_A|2440.545|L|2440.545|L|101|S|1145676.23|USD|000002211|
5428408098|2025|18022025|18062025|UK01  |208712559801073672|533.458|L|533.458|L|101|S|52490.81||000005551|PO-2025054
5831549939|2025|29082025|02052025|MUM01 |RMF-DIE-548MT|699.746|L|699.746|L|101|H|227699.57|INR|000009981|PO-2026798
5231156732|2025|03032025|22062025|FRA01 |Z-FUEL-1357|291.125|KG||KG|101|H|27988.73|EUR|000000112|PO-2026097
5797034932|2025|02022025|16022025|DE01  |MAT_662821_REV1|1786.696|L|1786.696|L|201|S|345269.29|EUR|000000223|PO-2025440
5088466400|2025|26052025|18062025|US02  |RMF-IND-729MT|4315.692|L|4315.692|L|101|H|1978665.04|USD|000002212|PO-2026749
5515241808|2025|22032025|27.04.2025|DEL05 |RMF-CHE-736KG|13597.066|L|13597.066|L|122|S|1439065.1|INR|000009981|PO-2025015
5950576485|2025|07/08/2025|"=""27.06.2025"""|DEL05 |251821887007690958|3326.218|L|3326.218|L|101|H|1563315.38|INR|000009981|PO-2025437
5296483942|2025|06092025|06.04.2025|IN02  |Z-LUBE-4227|758.768|L||L|101|S|320988.44|INR|000009981|PO-2025472
5523474269|2025|30062025|25082025|DE01  |526576086413320976|390.603|KG|390.603|KG|101|H|169058.14|EUR|000000112|PO-2025283
5888405187|2025|09012025|19.02.2025|LON02 |Z-STEEL-2339|1327.445|L||L|101|H|311733.17|GBP|000005551|PO-2025525
5428620408|2025|17092025|18052025|MUM01 |223480555681498391|14264.741|L|14264.741|L|501|H|1763602.72|INR|000009981|PO-2026551
5749683938|2025|30052025|08022025|LON02 |Z-CHEM-3768|14308.716|L|14308.716||101|S|5574914.45|GBP|000005551|
5925371522|2025|05.05.2025|27032025|DEL05 |RMF-CHE-764MT|7277.095|L|7277.095|L|201|S|3528109.11|INR|000009981|PO-2025701
5789098020|2025|28022025|13052025|IN02  |Z-FUEL-1285|281.893|MT|281.893|MT|101|H|119535.18|INR|000009981|PO-2026254
5790664316|2025|07032025|29032025|US01  |RMF-LUB-969KG|606.446|L|606.446|L|101|S|40778.98|USD|000002211|PO-2026637
5904897786|2025|04032025|02062025|UK01  |RMF-DIE-474KG|8213.798|L|8213.798|L|101|H|1895406.24|GBP|000005551|PO-2026557
5153105849|2025|09032025|12022025|LON02 |MAT_370020_A|449.666|BOX|449.666||101|H|49090.21|GBP|000005551|PO-2025777
5574328553|2025|31052025|23082025|DE01  |423189695336341487|283.345|EA|283.345|EA|101|H|112862.6|EUR|000000223|PO-2026817
5073757129|2025|19042025|07072025|LON02 |MAT_152041_A|1113.14|L|1113.14|L|101|S|248349.81|GBP|000005551|PO-2026736
5808365536|2025|12.02.2025|04052025|MUM01 |Z-CHEM-1946|219.323|MT|219.323|MT|201|H|26591.93|INR|000009981|PO-2025397
5655849358|2025|04032025|02022025|US01  |RMF-CHE-575KG|-321.492|HR|321.492|HR|261|S|124764.76|USD|000002211|
5330555983|2025|16072025|04012025|DE01  |MAT_683890_A|5988009.0|L|5988.009||201|S|1789423.8|EUR|000000112|PO-2026508
5416937365|2025|03072025|23082025|IN01  |Z-CHEM-4071|1411.013|L|1411.013|L|101|H|283690.02|INR|000009981|PO-2025827
5810045506|2025|15032025|15.06.2025|IN01  |Z-STEEL-7483|5246.78|L|5246.78|L|102|S|1842630.25|INR|000009981|
5151788403|2025|03072025|27082025|DE01  |RMF-DIE-637KG|6003.828|L|6003.828|L|541|S|2353149.09|EUR|000000112|PO-2025041
5901845743|2025|07042025|18092025|US01  |MAT_724763_REV2|1123.154|L|1123.154|L|541|S|98912.03|USD|000002211|PO-2026149
5050605879|2025|08/31/2025|05092025|CHI03 |Z-FUEL-6351|1007.237|L|||101|H|419682.3|USD|000002211|PO-2025290
5625161168|2025|27042025|"=""24.08.2025"""|IN01  |843208370024424809|624.036|L|624.036|L|201|H|238255.42|INR|000009981|
5498281749|2025|04.05.2025|06.03.2025|DE01  |MAT_720879_REV1|17.676|KG|17.676|KG|101|H|4709.73|EUR|000000112|PO-2026331
5297449511|2025|20-Apr-2025|22012025|DE02  |MAT_824397_B|315.446|EA|315.446|EA|101|H|112351.79|EUR|000000112|PO-2025744
5314422508|2025|28082025|24012025|DE02  |RMF-LUB-884KG|30999.55|L|30999.55|L|541|H|13605383.89|EUR|000000223|PO-2026307
5583378404|2025|24012025|03.04.2025|FRA01 |RMF-CHE-666L|173.758|EA|||102|H|23153.96|EUR|000000223|PO-2025428
5231528350|2025|07062025|14.08.2025|LON02 |MAT_348315_B|5265.757|L|5265.757|L|541|H|690408.6|GBP|000005551|PO-2025477
5503628109|2025|11052025|22042025|US01  |Z-FUEL-8840|6343.534|L|6343.534||101|H|642812.19|USD|000002211|PO-2026947
5785596536|2025|25092025|12062025|IN01  |161004220899874552|474.522|L|474.522|L|501|H|55119.92|INR|000009981|PO-2026928
5779309842|2025|01102025|18032025|LON02 |304094548288317498|1113.299|L|1113.299|L|101|H|401351.53|GBP|000005551|PO-2025550
5930914130|2025|22.01.2025|12012025|DE02  |Z-CHEM-8311|476.633|EA|476.633|EA|101|H|234192.31|EUR|000000112|PO-2026632
5086544729|2025|25072025|02.01.2025|UK01  |MAT_527083_A|690.262|L|690.262|L|101|S|261948.41|GBP|000005551|
5040261856|2025|01092025|26042025|UK01  |Z-CHEM-5377|898.294|L|898.294|L|101|S|49090.64|GBP|000005551|PO-2026392
5996965612|2025|08082025|23042025|MUM01 |Z-STEEL-8131|200.905|MT|200.905|MT|101|H|83130.95|INR|000004611|PO-2026773
5585906690|2025|"=""17.07.2025"""|28052025|MUM01 |RMF-IND-258MT|1903.843|L|1903.843|L|101|H|824034.16|INR|000009981|PO-2025363
5084095071|2025|04082025|13012025|DEL05 |RMF-IND-522L|1470.73|L||L|102|S|332517.58||000009981|PO-2026158
5560321597|2025|22042025|27052025|CHI03 |RMF-DIE-921KG|161.467|HR||HR|501|S|20599.93|USD|000002211|
5366295509|2025|28.02.2025|06052025|MUM01 |RMF-LUB-639KG|1824.625|L|1824.625|L|101|H|219021.53|INR|000009981|PO-2026017
5868446767|2025|28042025|30042025|MUM01 |Z-CHEM-1823|6860.982|L|6860.982|L|101|S|2898623.51|INR|000009981|PO-2025135
5272199815|2025|09052025|22092025|MUM01 |RMF-CHE-427MT|1800.63|L|1800.63|L|101|S|534421.11|INR|000009981|
5784357624|2025|08062025|05102025|IN02  |MAT_482178_B|295.206|MT|295.206||101|H|118869.83|INR|000004611|PO-2026722
5635256406|2025|07062025|16012025|DE01  |Z-CHEM-7059|6628.425|L|6628.425|L|101|H|2293668.11|EUR|000000112|PO-2025613
5831964589|2025|27032025|24.03.2025|IN01  |Z-CHEM-5259|5302.756|L|5302.756|L|101|H|819377.92|INR|000009981|
5917993525|2025|19052025|10072025|FRA01 |Z-CHEM-4496|1248.048|L|1248.048|L|261|S|128619.33|EUR|000000112|PO-2025226
5308340597|2025|24062025|06.02.2025|MUM01 |Z-LUBE-6185|623.717|L|623.717|L|101|H|299541.81|INR|000009981|PO-2026819
